Label	slice	Saturated	J.D.-2400000	JD_UTC	JD_SOBS	HJD_UTC	BJD_TDB	AIRMASS	ALT_OBJ	CCD-TEMP	EXPTIME	RAOBJ2K	DECOBJ2K	FWHM_Mean	Source_Radius	Sky_Rad(min)	Sky_Rad(max)	X(IJ)_T1	Y(IJ)_T1	X(FITS)_T1	Y(FITS)_T1	RA_T1	DEC_T1	Source-Sky_T1	N_Src_Pixels_T1	Source_Error_T1	Source_SNR_T1	Peak_T1	Mean_T1	Sky/Pixel_T1	N_Sky_Pixels_T1	FWHM_T1	Width_T1	X-Width_T1	Y-Width_T1	Angle_T1	Roundness_T1
PMO20200815S-0156.fit	124	0	59077.9170023147	2459077.9170023147	NaN	NaN	0	1.67383631169	NaN	-18.61118325	60	NaN	NaN	7.971763548726255	10	14	18	1318.2617589582999	1702.8277669212332	1318.7617589582999	1353.6722330787668	21.660337439302584	-2.9201284822042664	100554.88060911652	314.1592653589794	605.0438850515199	166.19435894398669	8011	320.0761260191253	1066.3333333333333	357	7.971763548726255	7.176121274781133	9.025701435833689	5.326541113728578	0.2997169041371739	0.7663265968435728
PMO20200815S-0157.fit	125	0	59077.91954861116	2459077.919548611	NaN	NaN	0	1.68990941993	NaN	-18.334577250000002	60	NaN	NaN	3.194835720797293	10	14	18	1316.0519937840097	1701.7228843340881	1316.5519937840097	1354.7771156659119	21.660333862887594	-2.920074044908273	102659.18776009826	314.15926535897904	607.2142200069612	169.0658492136784	10800	326.77434371637304	1063.048433048433	351	3.194835720797293	5.336540999498139	5.758636078396672	4.914445920599604	7.998922461706425	0.9732544699367927
PMO20200815S-0158.fit	126	0	59077.92043981468	2459077.9204398147	NaN	NaN	0	1.69571673054	NaN	-17.951100750000002	60	NaN	NaN	6.154991244373086	10	14	18	1317.9046211505313	1701.7613114487372	1318.4046211505313	1354.7386885512628	21.660365651894534	-2.9201856641642787	101164.91632017621	314.1592653589795	605.5032351177158	167.07576516995613	9955	322.0179299966798	1065.8033707865168	356	6.154991244373086	5.985609101513361	7.022234433439856	4.9489837695868655	3.6943464775484607	0.885009925710752
PMO20200815S-0159.fit	127	0	59077.9213194442	2459077.921319444	NaN	NaN	0	1.70153309332	NaN	-17.82537075	60	NaN	NaN	3.7698709212158685	10	14	18	1313.7613114487372	1701.2088701551645	1314.2613114487372	1355.2911298448355	21.66029712911618	-2.920180729315722	100121.86616581114	314.15926535897916	607.6780771428511	164.76135956156077	10021	318.6977982374808	1066.163323782235	349	3.7698709212158685	5.73043853201181	6.444095619495752	5.016781444527868	356.6449446551106	0.9390090281919261
PMO20200815S-0160.fit	128	0	59077.92221064819	2459077.922210648	NaN	NaN	0	1.70753331396	NaN	-17.665065000000002	60	NaN	NaN	3.0988413719814596	10	14	18	1313.7613114487372	1701.2088701551645	1314.2613114487372	1355.2911298448355	21.66029646578879	-2.9203370948313454	100778.36206836818	314.15926535897916	601.2136627682617	167.62487000767527	9861	320.7874895977114	1065.429347826087	368	3.0988413719814596	5.2264155281741775	5.380621471265312	5.072209585083044	326.4369489116189	0.9769930021754114
PMO20200815S-0161.fit	129	0	59077.92310185172	2459077.9231018517	NaN	NaN	0	1.71364299239	NaN	-17.5204755	60	NaN	NaN	4.114684902375991	10	14	18	1313.7613114487372	1701.2088701551645	1314.2613114487372	1355.2911298448355	21.660295774003092	-2.9205109718468423	100231.30924211221	314.15926535897916	598.4279118958693	167.4910331715162	10197	319.0461663690908	1065.4281914893618	376	4.114684902375991	5.569923729639079	5.151777688811268	5.988069770466891	270.0119766119766	0.9777086651223007
PMO20200815S-0162.fit	130	0	59077.92398148123	2459077.923981481	NaN	NaN	0	1.71976208763	NaN	-17.388459	60	NaN	NaN	3.0307362155517854	10	14	18	1312.1039875680194	1700.3802082148056	1312.6039875680194	1356.1197917851944	21.660279314649646	-2.9202666769377044	99794.36269322428	314.1592653589794	611.1306504573787	163.29464512790642	9626	317.6553223066414	1065.5545722713864	339	3.0307362155517854	5.106646917179258	5.237287095307096	4.976006739051421	337.75894768485625	0.9948640242023706
PMO20200815S-0163.fit	131	0	59077.924872685224	2459077.924872685	NaN	NaN	0	1.72606326534	NaN	-17.297304750000002	60	NaN	NaN	3.5155265285467245	10	14	18	1310.1704430405155	1700.3802082148056	1310.6704430405155	1356.1197917851944	21.660256507027842	-2.9201666625519174	98657.04365738924	314.15926535897944	601.6463917907987	163.97845146837304	8227	314.0351233781282	1066.5205479452054	365	3.5155265285467245	5.457009307972383	5.916049829347609	4.997968786597156	0.7038546206651092	0.9720751868666693
PMO20200815S-0164.fit	132	0	59077.92576388875	2459077.9257638888	NaN	NaN	0	1.73246821218	NaN	-17.237583	60	NaN	NaN	4.161646865869355	10	14	18	1310.1704430405155	1700.3802082148056	1310.6704430405155	1356.1197917851944	21.66026203972717	-2.920416606678581	98691.7230595646	314.15926535897944	605.7972100578788	162.9121452212291	11541	314.14551134372186	1064.9602272727273	352	4.161646865869355	5.2757600785446845	5.033082495505631	5.5184376615837385	68.35627235608527	0.9840946732315131
PMO20200815S-0165.fit	133	0	59077.926643518265	2459077.9266435183	NaN	NaN	0	1.73889329235	NaN	-17.22186675	60	NaN	NaN	2.9764508825372182	10	14	18	1307.9606778662253	1699.551546274447	1308.4606778662253	1356.948453725553	21.660221820425395	-2.9203577760719464	97762.49114504264	314.1592653589794	601.8374568889235	162.44002433880735	11288	311.1876742942236	1065.8760330578511	363	2.9764508825372182	5.392074412252736	5.715821459268404	5.068327365237069	328.6568964587768	0.9320065113662213
PMO20200815S-0166.fit	134	0	59077.92753472226	2459077.9275347223	NaN	NaN	0	1.74550918972	NaN	-17.24701275	60	NaN	NaN	4.995249722343183	10	14	18	1308.2368985130115	1699.8277669212332	1308.7368985130115	1356.6722330787668	21.660229608731765	-2.92052621906019	97383.38068857318	314.15926535897916	601.3692407207055	161.93608534394767	11927	309.98092823172504	1065.9285714285713	364	4.995249722343183	5.490880664096331	4.9729749950941855	6.008786333098476	275.9855788312626	0.963467238537678
PMO20200815S-0167.fit	135	0	59077.92841435177	2459077.928414352	NaN	NaN	0	1.75214568937	NaN	-17.297304750000002	60	NaN	NaN	4.79086162411958	10	14	18	1307.684457219439	1699.2753256276605	1308.184457219439	1357.2246743723395	21.66022747599718	-2.920494129276052	97430.67593053129	314.15926535897927	600.0163605936408	162.38003216134953	11297	310.13147366257215	1065.7445652173913	368	4.79086162411958	5.578890411017273	5.33833083858208	5.819449983452465	59.466847751062865	0.9683430170408214
PMO20200815S-0168.fit	136	0	59077.929305555765	2459077.9293055558	NaN	NaN	0	1.75897912724	NaN	-17.353883250000003	60	NaN	NaN	4.758604384187406	10	14	18	1305.7509126919351	1698.9991049808743	1306.2509126919351	1357.5008950191257	21.660189828118106	-2.920604692574832	95886.08794704836	314.1592653589795	602.0653295806703	159.2619326109205	10155	305.2148974103389	1065.4972222222223	360	4.758604384187406	5.897322277472934	5.361615982681989	6.43302857226388	297.3783929809058	0.9024917740631743
PMO20200815S-0169.fit	137	0	59077.93019675929	2459077.9301967593	NaN	NaN	0	1.76592464765	NaN	-17.407318500000002	60	NaN	NaN	3.870583383018745	10	14	18	1304.0935888112176	1697.3417811001568	1304.5935888112176	1359.1582188998432	21.66015853636924	-2.920287191790659	93978.8630873941	314.1592653589791	610.3528793521988	153.97463707738882	10242	299.1440121303048	1066.5833333333333	336	3.870583383018745	5.785136100668498	6.754620799996307	4.8156514013406895	348.0381672833651	0.8728011595520591
PMO20200815S-0170.fit	138	0	59077.931076388806	2459077.931076389	NaN	NaN	0	1.7728916239	NaN	-17.448180750000002	60	NaN	NaN	3.1039220793806357	10	14	18	1304.0935888112176	1697.3417811001568	1304.5935888112176	1359.1582188998432	21.660164961834685	-2.9203858959303597	93758.83933079423	314.1592653589791	604.0507973228932	155.21681247061707	9957	298.4436547610945	1067.0339943342776	353	3.1039220793806357	5.380288913788823	5.377257738531363	5.383320089046282	314.74274043621847	0.984255658348165
PMO20200815S-0171.fit	139	0	59077.9319675928	2459077.931967593	NaN	NaN	0	1.78006522758	NaN	-17.4827565	60	NaN	NaN	4.238064613212568	10	14	18	1304.0935888112176	1697.3417811001568	1304.5935888112176	1359.1582188998432	21.660167287213856	-2.9204829292009746	93351.94590714289	314.1592653589791	602.146472252438	155.03195685585106	11960	297.14847276738055	1067.0614525139665	358	4.238064613212568	5.187627615759819	4.816858835168193	5.558396396351446	79.69612043412182	0.9769144429164234
PMO20200815S-0172.fit	140	0	59077.93304398144	2459077.9330439814	NaN	NaN	0	1.78888639988	NaN	-17.463897000000003	60	NaN	NaN	3.5912456506472346	10	14	18	1303.2649268708587	1695.684457219439	1303.7649268708587	1360.815542780561	21.660153560775132	-2.9201314579834983	93261.99862114963	314.1592653589791	605.0710573578933	154.13396077543024	9412	296.86216166371	1066.0028653295128	349	3.5912456506472346	5.044425394792876	5.299096177676896	4.789754611908855	346.93844420312774	0.9874172323386863
PMO20200815S-0173.fit	141	0	59077.93392361095	2459077.933923611	NaN	NaN	0	1.79622485234	NaN	-17.45446725	60	NaN	NaN	3.5949022792597445	10	14	18	1302.4362649304999	1695.684457219439	1302.9362649304999	1360.815542780561	21.660141158451253	-2.920247174472534	90940.82859221299	314.15926535897916	600.0674856434397	151.5510017922385	8876	289.4736479864695	1066.4626038781164	361	3.5949022792597445	5.307137159163828	5.57611062431793	5.038163694009727	8.193998503017223	0.9888940692340635
PMO20200815S-0174.fit	142	0	59077.934814814944	2459077.934814815	NaN	NaN	0	1.80378099254	NaN	-17.4450375	60	NaN	NaN	3.6820497824706013	10	14	18	1300.502720402996	1694.3033539855078	1301.002720402996	1362.1966460144922	21.660108380656176	-2.920034049533384	90360.10951503902	314.15926535897944	610.3848204779816	148.03793686133872	9677	287.6251617528692	1067.4774774774776	333	3.6820497824706013	4.978617832650911	5.20034008258517	4.756895582716651	21.017154476627354	0.9856760885506599
PMO20200815S-0175.fit	143	0	59077.93570601847	2459077.9357060185	NaN	NaN	0	1.8114724771	NaN	-17.423034750000003	60	NaN	NaN	3.0604844365751616	10	14	18	1299.3978378158508	1694.0271333387213	1299.8978378158508	1362.4728666612787	21.660095511153138	-2.920016476398191	89448.21989981661	314.1592653589793	609.6140276821932	146.7292677629265	9932	284.72252695653304	1065.5825825825825	333	3.0604844365751616	5.155267104680233	5.325299677410985	4.985234531949479	25.03205216664506	0.9894633632103227
PMO20200815S-0176.fit	144	0	59077.936585647985	2459077.936585648	NaN	NaN	0	1.81917653594	NaN	-17.413605	60	NaN	NaN	3.9166846678166176	10	14	18	1299.674058462637	1694.3033539855078	1300.174058462637	1362.1966460144922	21.660101181550996	-2.920188185531219	88884.04377764469	314.15926535897904	598.7045389174566	148.46061454346037	10636	282.92669858417173	1066.9063360881544	363	3.9166846678166176	4.981665182498782	5.2117953081174155	4.751535056880148	354.92632299925253	0.9912279682755843
PMO20200815S-0177.fit	145	0	59077.93747685198	2459077.937476852	NaN	NaN	0	1.82709775883	NaN	-17.401032	60	NaN	NaN	3.271612351716	10	14	18	1298.8453965222784	1694.3033539855078	1299.3453965222784	1362.1966460144922	21.66008287079786	-2.920346805423483	87511.0910161871	314.1592653589794	618.6135338918925	141.46326619404408	9842	278.55645421181856	1067.5627009646303	311	3.271612351716	4.945064731803482	4.98637694388503	4.903752519721934	32.84817159898155	0.9983521428657741
PMO20200815S-0178.fit	146	0	59077.938368055504	2459077.9383680555	NaN	NaN	0	1.83516087066	NaN	-17.413605	60	NaN	NaN	2.9060727356741864	10	14	18	1297.4642932883469	1693.474692045149	1297.9642932883469	1363.025307954851	21.660057599029358	-2.92033838919529	86457.20463833876	314.1592653589792	603.4038899835172	143.2824780773297	9677	275.2018296819832	1066.7175792507205	347	2.9060727356741864	5.059281297107941	5.124352720284703	4.9942098739311795	324.3540258410841	0.9935702141090691
PMO20200815S-0179.fit	147	0	59077.93924768502	2459077.939247685	NaN	NaN	0	1.84326114957	NaN	-17.432464500000002	60	NaN	NaN	3.445189516556463	10	14	18	1296.9118519947745	1692.3698094580038	1297.4118519947745	1364.1301905419962	21.660048065492262	-2.920136171329479	85667.08531872125	314.1592653589794	598.9726347837966	143.0233709251899	8421	272.68680177499243	1065.8715083798882	358	3.445189516556463	5.329695042093715	5.5392040096931785	5.120186074494252	3.5198764251038503	0.9937440663195167
PMO20200815S-0180.fit	148	0	59077.94013888901	2459077.940138889	NaN	NaN	0	1.85159030063	NaN	-17.448180750000002	60	NaN	NaN	5.697930448573785	10	14	18	1294.1496455269116	1691.8173681644312	1294.6496455269116	1364.6826318355688	21.66000624679306	-2.9200550665686285	84113.72042134771	314.15926535897916	602.2044788399695	139.67634479135148	8561	267.74228773814394	1066.948275862069	348	5.697930448573785	6.270923456257918	7.366385937784923	5.175460974730915	10.757528422753829	0.8671943927198809
PMO20200815S-0181.fit	149	0	59077.941018518526	2459077.9410185185	NaN	NaN	0	1.85994598511	NaN	-17.451324	60	NaN	NaN	3.225264692631998	10	14	18	1293.8734248801254	1692.0935888112176	1294.3734248801254	1364.4064111887824	21.66000389585498	-2.9201853154772897	82869.5641992251	314.1592653589793	602.2327408421481	137.6038839790448	8536	263.7820154835568	1067.521613832853	347	3.225264692631998	5.511568041874784	6.226354038302081	4.796782045447487	355.101180465252	0.9329905428767541
PMO20200815S-0182.fit	150	0	59077.94190972205	2459077.941909722	NaN	NaN	0	1.86853842367	NaN	-17.45446725	60	NaN	NaN	3.1601972114643564	10	14	18	1293.3209835865528	1692.0935888112176	1293.8209835865528	1364.4064111887824	21.659998684710036	-2.920345055648135	82201.56418130628	314.15926535897944	602.6365193045388	136.40322407969805	9352	261.6557053868116	1067.136231884058	345	3.1601972114643564	5.266460305739044	5.42954570414455	5.103374907333539	324.62747831691973	0.9647960333893175
PMO20200815S-0183.fit	151	0	59077.942800926045	2459077.942800926	NaN	NaN	0	1.87729739269	NaN	-17.435607750000003	60	NaN	NaN	5.162984506478991	10	14	18	1291.3874390590488	1691.2649268708587	1291.8874390590488	1365.2350731291413	21.65996844450977	-2.920219821753902	79889.27061471809	314.15926535897916	610.2596076509693	130.91030376765457	8027	254.2954463667698	1067.962962962963	324	5.162984506478991	6.03406563130964	7.183768765211776	4.884362497407504	354.19084289578694	0.8590650643583317
PMO20200815S-0184.fit	152	0	59077.94368055556	2459077.9436805556	NaN	NaN	0	1.88607277582	NaN	-17.423034750000003	60	NaN	NaN	4.1521269295822325	10	14	18	1290.8349977654764	1690.4362649304999	1291.3349977654764	1366.0637350695001	21.659958416013247	-2.9202134231893746	80449.78033364	314.15926535897944	601.683684187407	133.70776447476715	8203	256.079604215119	1067.4942196531792	346	4.1521269295822325	5.618804017325244	6.558775169897202	4.678832864753287	355.58926706195933	0.8915167609890539
PMO20200815S-0185.fit	153	0	59077.944571759086	2459077.944571759	NaN	NaN	0	1.89511023199	NaN	-17.39788875	60	NaN	NaN	4.5128176984303305	10	14	18	1290.2825564719037	1688.7789410497821	1290.7825564719037	1367.7210589502179	21.659952951605767	-2.9199080393428867	79139.32537572837	314.1592653589795	591.7727660614737	133.7326249439254	7227	251.90829653010059	1068.874331550802	374	4.5128176984303305	5.772511051971005	6.023491166291314	5.521530937650695	35.81309958730242	0.9241850980678057
PMO20200815S-0186.fit	154	0	59077.94546296308	2459077.945462963	NaN	NaN	0	1.90428542442	NaN	-17.413605	60	NaN	NaN	3.3523852536264833	10	14	18	1290.2825564719037	1688.7789410497821	1290.7825564719037	1367.7210589502179	21.659952234364507	-2.9201018456686576	76661.3805243501	314.1592653589795	602.0847321285119	127.32656457394957	7854	244.02075309398134	1068.9298245614036	342	3.3523852536264833	5.160302984185453	5.424368458478188	4.896237509892717	2.6609495193494577	0.9894897365779042
PMO20200815S-0187.fit	155	0	59077.946562500205	2459077.9465625	NaN	NaN	0	1.91584479096	NaN	-17.423034750000003	60	NaN	NaN	3.1997117404550552	10	14	18	1290.2825564719037	1689.0551616965686	1290.7825564719037	1367.4448383034314	21.659953141295876	-2.9203184641015585	77855.84197797615	314.15926535897927	593.2609273651799	131.23372598251734	8920	247.82284198752782	1067.4059945504086	367	3.1997117404550552	5.201405085577999	5.322723178328002	5.0800869928279955	17.46266938653642	0.996766469801426
PMO20200815S-0188.fit	156	0	59077.94745370373	2459077.9474537037	NaN	NaN	0	1.92536568031	NaN	-17.476470000000003	60	NaN	NaN	3.2021258018005962	10	14	18	1288.3490119444	1688.2264997562097	1288.8490119444	1368.2735002437903	21.65992197379115	-2.9202103344864265	76889.1573849892	314.1592653589791	595.5855983226729	129.09841608247322	7248	244.745789359835	1067.217270194986	359	3.2021258018005962	5.2762519861518715	5.499053552898619	5.053450419405124	341.39119302255176	0.9887928150456566
PMO20200815S-0189.fit	157	0	59077.94833333325	2459077.9483333332	NaN	NaN	0	1.93494496807	NaN	-17.586483750000003	60	NaN	NaN	4.078853359626051	10	14	18	1287.244129357255	1687.1216171690646	1287.744129357255	1369.3783828309354	21.659906877145602	-2.9200681223850817	76595.25208917208	314.1592653589794	593.8433061180751	128.98226064022094	6529	243.81025974723113	1069.1534246575343	365	4.078853359626051	5.57648185474891	5.8973400859744185	5.255623623523402	2.143882218493167	0.9867709255019437
PMO20200815S-0190.fit	158	0	59077.94922453724	2459077.9492245372	NaN	NaN	0	1.94479894914	NaN	-17.71221375	60	NaN	NaN	4.002100716820772	10	14	18	1287.244129357255	1687.674058462637	1287.744129357255	1368.825941537363	21.659916145058837	-2.92028443712035	76161.82147452456	314.15926535897927	602.949236646589	126.31547872605707	8415	242.43060725106102	1068.495575221239	339	4.002100716820772	5.035895007384251	5.3812167699663	4.690573244802204	9.108822048524324	0.9793487548744539
PMO20200815S-0191.fit	159	0	59077.950115740765	2459077.9501157408	NaN	NaN	0	1.95481876886	NaN	-17.841087	60	NaN	NaN	3.2035836051447406	10	14	18	1285.8630261233234	1687.1216171690646	1286.3630261233234	1369.3783828309354	21.65988933538099	-2.9203089678044885	76440.1170353592	314.1592653589792	593.4362625149699	128.80931258128322	8229	243.31644953400834	1067.6	365	3.2035836051447406	5.069474144592947	5.064928503281425	5.074019785904469	312.9591624834006	0.9993652144851733
PMO20200815S-0192.fit	160	0	59077.95099537028	2459077.9509953703	NaN	NaN	0	1.96487425585	NaN	-17.954244000000003	60	NaN	NaN	3.3751025824794425	10	14	18	1285.310584829751	1686.2929552287058	1285.810584829751	1370.2070447712942	21.65987730695559	-2.9202695534672305	75132.32358896965	314.1592653589794	592.1595755053615	126.8785082548908	6563	239.15361370328657	1068.6494565217392	368	3.3751025824794425	5.491319773039731	5.663762202754286	5.318877343325175	350.0226718106315	0.9955442875960866
PMO20200815S-0193.fit	161	0	59077.95188657427	2459077.9518865743	NaN	NaN	0	1.97523333184	NaN	-18.0988335	60	NaN	NaN	3.7961695232115904	10	14	18	1284.2057022426059	1685.1880726415607	1284.7057022426059	1371.3119273584393	21.65986392094892	-2.9201040831236424	74713.34186806442	314.1592653589793	601.9841126068377	124.11181674633416	6869	237.8199534643423	1068.3529411764705	340	3.7961695232115904	5.34158524506928	5.454997418588074	5.2281730715504855	340.88421122409375	0.9970803047079296
PMO20200815S-0194.fit	162	0	59077.95276620379	2459077.952766204	NaN	NaN	0	1.98563025527	NaN	-18.20884725	60	NaN	NaN	5.429476337676254	10	14	18	1281.9959370683157	1684.3594107012018	1282.4959370683157	1372.1405892987982	21.65982585497402	-2.91994419325106	74073.8474120092	314.1592653589792	589.7485003793593	125.60243453668937	7521	235.78437938912134	1068.5347593582887	374	5.429476337676254	5.9078969631973575	6.420788927726712	5.395004998668003	26.650417934889678	0.9168459492430697
PMO20200815S-0195.fit	163	0	59077.95365740731	2459077.9536574073	NaN	NaN	0	1.99634212342	NaN	-18.309431250000003	60	NaN	NaN	4.233005320347773	10	14	18	1281.9959370683157	1684.3594107012018	1282.4959370683157	1372.1405892987982	21.65982517084697	-2.920057237471208	73856.74685830239	314.1592653589792	592.7832602798869	124.59317225562407	6723	235.0933268637128	1069.1041095890412	365	4.233005320347773	5.3079139542700915	5.618161003793559	4.997666904746623	9.983183012194635	0.984635864242503
PMO20200815S-0196.fit	164	0	59077.954548611306	2459077.9545486113	NaN	NaN	0	2.00723691966	NaN	-18.444591000000003	60	NaN	NaN	4.167349870668568	10	14	18	1281.9959370683157	1684.3594107012018	1282.4959370683157	1372.1405892987982	21.659834091783168	-2.92017251131081	72768.59691086016	314.1592653589792	598.5809298507287	121.56851861118737	7393	231.62963800450046	1069.9137931034484	348	4.167349870668568	4.935291049966594	5.201094128028722	4.669487971904465	344.3569389663452	0.9842046782342628
PMO20200815S-0197.fit	165	0	59077.95542824082	2459077.955428241	NaN	NaN	0	2.01817324106	NaN	-18.551461500000002	60	NaN	NaN	6.347516036935688	10	14	18	1278.405068660094	1682.9783074672705	1278.905068660094	1373.5216925327295	21.659773449216054	-2.920015802218602	73671.02002796275	314.1592653589795	596.4378625477897	123.51834894126938	6388	234.50214000144572	1068.593220338983	354	6.347516036935688	6.576022810119149	7.779478818639811	5.372566801598486	17.204012035950058	0.8157379238350226
PMO20200815S-0198.fit	166	0	59077.95631944435	2459077.9563194443	NaN	NaN	0	2.02944269195	NaN	-18.683478	60	NaN	NaN	4.3611343653908925	10	14	18	1278.405068660094	1682.9783074672705	1278.905068660094	1373.5216925327295	21.65976293001735	-2.920133015849994	72276.16840114421	314.1592653589795	593.2614789355955	121.82852075752338	7067	230.0621893756869	1069.3563535911603	362	4.3611343653908925	6.04854226280972	7.322650551006881	4.774433974612559	4.912498008727748	0.8323922621645392
PMO20200815S-0199.fit	167	0	59077.95721064834	2459077.9572106483	NaN	NaN	0	2.0409065564	NaN	-18.796635000000002	60	NaN	NaN	2.842242883833151	10	14	18	1278.405068660094	1682.9783074672705	1278.905068660094	1373.5216925327295	21.65976936770348	-2.9203764619257795	72954.96429369552	314.1592653589795	593.8856356652084	122.84345657220523	8385	232.2228638086872	1069.4376731301938	361	2.842242883833151	5.213345401355731	5.52290317990446	4.903787622807002	330.6742313906751	0.9482580070296888
PMO20200815S-0200.fit	168	0	59077.958090277854	2459077.958090278	NaN	NaN	0	2.05241614797	NaN	-18.9412245	60	NaN	NaN	5.5925231286430055	10	14	18	1277.0239654261627	1681.0447629397665	1277.5239654261627	1375.4552370602335	21.659738919835906	-2.9200024434254197	72432.41149131017	314.1592653589795	598.5017604576208	121.0228879459395	6441	230.55952657816417	1068.492795389049	347	5.5925231286430055	6.337000516018076	7.221927002196976	5.452074029839175	18.81446327162132	0.8803529797723522
PMO20200815S-0201.fit	169	0	59077.95898148138	2459077.9589814814	NaN	NaN	0	2.06427850386	NaN	-19.08895725	60	NaN	NaN	3.5101028295131336	10	14	18	1277.0239654261627	1681.0447629397665	1277.5239654261627	1375.4552370602335	21.65974246235704	-2.920109836673805	72044.15831684542	314.1592653589795	592.1604429278956	121.66324038908806	7461	229.3236783404205	1069.427397260274	365	3.5101028295131336	5.23897788644117	5.578261244435037	4.899694528447301	10.838021089012592	0.9807355378699345
