solution_id,designation,ra,dec,clon,clat,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,bp_rp,bp_g,g_rp
1635721458409799680,Gaia DR2 305018651693540096,29.816956020363932,33.34353254784689,01h59m16.07s,33d20m36.72s,28525.07993954201,12.208738606141901,14.5502986908,13535.098543689364,49.18608704032729,15.022734642,21578.324983798997,23.682073997916042,13.9268760681,1.2309666872,1.0958585739,0.4724359512,0.6234226227
1635721458409799680,Gaia DR2 305019025356802176,29.760687201677644,33.33990044615192,01h59m02.56s,33d20m23.64s,70.00785640595106,1.8652252122118298,21.0754985809,,,,,,,,,,
1635721458409799680,Gaia DR2 305019781269551232,29.785899173268284,33.38692570949194,01h59m08.62s,33d23m12.93s,80.53572733092666,1.8842574936058722,20.9233951569,41.144695880719134,17.46260753166131,21.3156032562,70.67129883654488,15.188195069701674,20.1388130188,1.3884023428,1.1767902374,0.3922080994,0.7845821381
1635721458409799680,Gaia DR2 305018647397806592,29.815345568130983,33.33773751775653,01h59m15.68s,33d20m15.86s,190.56031018375654,2.0157753791050066,19.9882850647,101.26529772321047,12.351649051916107,20.3377361298,130.1865071616185,5.721683137220978,19.4755058289,1.2145855427,0.8622303009,0.3494510651,0.5127792358
1635721458409799680,Gaia DR2 305018613038063488,29.80418008400888,33.329249421254396,01h59m13.00s,33d19m45.30s,257.24077953344835,1.8396332050732416,19.6625156403,93.28894491222803,3.962724154356611,20.4268131256,255.26712232737992,7.396860186769214,18.7444324493,1.3549798727,1.6823806763,0.7642974854,0.9180831909
1635721458409799680,Gaia DR2 305018754772753920,29.827092001078782,33.357254204487546,01h59m18.50s,33d21m26.12s,808.6649843206081,2.875179043176375,18.4189434052,383.22593668076695,8.315846500265737,18.8927516937,642.3727414661464,11.259630299604677,17.7424526215,1.2682615519,1.1502990723,0.4738082886,0.6764907837
1635721458409799680,Gaia DR2 305019751205164032,29.768721594195856,33.38981993175583,01h59m04.49s,33d23m23.35s,16075.75822132142,9.380849010487035,15.1729373932,8324.4278696826,28.399369417557235,15.5505018234,11218.127248935469,26.711026765223373,14.6371192932,1.2156536579,0.9133825302,0.3775644302,0.5358181
1635721458409799680,Gaia DR2 305018235080936960,29.788778961455982,33.322118745954285,01h59m09.31s,33d19m19.63s,405.1990027946615,1.9899877078690371,19.1691951752,122.02812948652485,14.870800131970974,20.1352386475,414.79709777416707,11.506297987555808,18.2173309326,1.3248434067,1.9179077148,0.9660434723,0.9518642426
1635721458409799680,Gaia DR2 305019854284378496,29.78910773385581,33.39430364322569,01h59m09.39s,33d23m39.49s,5848.874430846632,5.075406912109547,16.2706851959,3339.9474648329556,25.950082638588754,16.5420398712,3743.6610878158103,19.05282181010015,15.8286790848,1.2111063004,0.7133607864,0.2713546753,0.4420061111
1635721458409799680,Gaia DR2 305018544318587136,29.816934996628323,33.32991189356343,01h59m16.06s,33d19m47.68s,252.39405874036873,1.843437076797348,19.6831684113,104.8076804151005,14.933474956213534,20.3004055023,319.1565509508797,10.532468412594255,18.5019111633,1.6797710657,1.798494339,0.6172370911,1.1812572479
1635721458409799680,Gaia DR2 305018750477038208,29.83242694207977,33.35911312003148,01h59m19.78s,33d21m32.81s,3357.533496356637,4.865631276829031,16.8733139038,1932.9831764895278,28.183815758860675,17.1358184814,2179.82014574921,15.980615335572432,16.4158687592,1.2249478102,0.7199497223,0.2625045776,0.4574451447
1635721458409799680,Gaia DR2 305031085627116288,29.74622037946661,33.3726789171657,01h58m59.09s,33d22m21.64s,93.94524255954938,1.6790967776888486,20.7561779022,32.36017306639435,9.71081222090112,21.5763607025,115.64988700837591,13.26884077653227,19.604057312,1.5754928589,1.9723033905,0.8201828003,1.1521205902
1635721458409799680,Gaia DR2 305018960931186432,29.782008504368484,33.320064946127225,01h59m07.68s,33d19m12.23s,16866.154343265065,7.627117596981409,15.1208257675,9628.826787775108,25.90907995956445,15.392455101,10639.462575274934,28.966336629912742,14.6946210861,1.2017136812,0.6978340149,0.2716293335,0.4262046814
1635721458409799680,Gaia DR2 305018235080934528,29.790566507821435,33.319470076073614,01h59m09.74s,33d19m10.09s,1199.2995670549954,2.5142388917329086,17.9910469055,468.92972431411033,28.584928503000572,18.6736183167,1147.5624312746188,11.00570342953266,17.1124782562,1.347863555,1.5611400604,0.6825714111,0.8785686493
1635721458409799680,Gaia DR2 305019540751033600,29.82973014965902,33.37554733437644,01h59m19.14s,33d22m31.97s,1092.7565519905675,2.450167028738143,18.0920562744,455.19228013398924,6.287835799838107,18.7059001923,922.2759035994444,15.697685544159606,17.3497676849,1.2605444193,1.3561325073,0.6138439178,0.7422885895
1635721458409799680,Gaia DR2 305018235080934784,29.804108818723325,33.32000125775833,01h59m12.99s,33d19m12.00s,220.73385540685803,1.86900196998454,19.8286933899,81.83605483395262,4.51895776862261,20.569026947,319.4839503434993,8.049801229533767,18.5007972717,1.8181171417,2.0682296753,0.7403335571,1.3278961182
1635721458409799680,Gaia DR2 305031463580255744,29.751838445234213,33.38533732089453,01h59m00.44s,33d23m07.21s,1230.3727258690128,3.0438804124667973,17.9632740021,708.6714922902115,21.803810661691724,18.2252750397,857.2168009592424,8.679142417359062,17.4291934967,1.2726942301,0.796081543,0.2620010376,0.5340805054
1635721458409799680,Gaia DR2 305019304528568320,29.738693025276287,33.36310618269985,01h58m57.29s,33d21m47.18s,3214.8553515855037,3.9690317980141208,16.9204616547,1673.5564858305409,22.677637533277238,17.2922878265,2261.8842050492985,24.399387820503016,16.375743866,1.2241424322,0.9165439606,0.3718261719,0.5447177887
1635721458409799680,Gaia DR2 305031085623117312,29.738959653578373,33.36642952890605,01h58m57.35s,33d21m59.15s,206.5029318970821,1.5434033450994922,19.9010505676,87.75425427384225,11.286097271075967,20.4932174683,181.8897331825801,12.10417761870588,19.1124000549,1.305763483,1.3808174133,0.5921669006,0.7886505127
1635721458409799680,Gaia DR2 305019128434514048,29.745492675118143,33.33440497789816,01h58m58.92s,33d20m03.86s,165.5606959958447,1.7903336137407289,20.1409721375,159.99237056021573,69.37122548465084,19.8411407471,217.62791798071237,9.638907187093205,18.9176330566,2.2808570862,0.9235076904,-0.2998313904,1.2233390808
1635721458409799680,Gaia DR2 305019884348435328,29.795665170040596,33.399887186686506,01h59m10.96s,33d23m59.59s,285.75875054810274,1.797189556984018,19.5483665466,62.79879962213008,16.678053792629072,20.8565101624,403.9598076059588,17.383680568867256,18.2460746765,1.6334009171,2.6104354858,1.3081436157,1.3022918701
1635721458409799680,Gaia DR2 305018789132491776,29.838811517243727,33.37157815935176,01h59m21.31s,33d22m17.68s,10568.061412276673,8.266225935872793,15.6283769608,5548.583698767166,11.48286258227388,15.9909324646,7304.656639297181,20.263888920555324,15.1029205322,1.2162344456,0.8880119324,0.3625555038,0.5254564285
1635721458409799680,Gaia DR2 305031089918827648,29.739600894700413,33.38024965553345,01h58m57.50s,33d22m48.90s,698.8089913891882,2.1345284954550507,18.5774688721,98.30642569203549,10.556985045975788,20.369934082,959.892335086941,8.211119498527475,17.3063640594,1.5142890215,3.0635700226,1.79246521,1.2711048126
1635721458409799680,Gaia DR2 305018544318577664,29.81151010344862,33.31609259421382,01h59m14.76s,33d18m57.93s,394.76248866145,2.541053836911908,19.1975269318,117.70477193866027,4.763255137601657,20.1744022369,482.2164871752618,8.81021357648635,18.0538139343,1.5197018385,2.1205883026,0.9768753052,1.1437129974
1635721458409799680,Gaia DR2 305031463580258176,29.744831374576542,33.388902941113166,01h58m58.76s,33d23m20.05s,328.86646227092683,1.7039840394662422,19.395816803,154.39671604632193,13.588470352595591,19.8797931671,235.3305940305804,12.695617861423557,18.8327236176,1.1850625277,1.0470695496,0.4839763641,0.5630931854
1635721458409799680,Gaia DR2 305031605314899584,29.771302169725036,33.40381110810057,01h59m05.11s,33d24m13.72s,8780.238030475588,9.487268174330497,15.8296003342,3069.3068926965148,23.54468339507038,16.6337871552,8439.23554820363,31.77578580324966,14.9461622238,1.3107323647,1.6876249313,0.804186821,0.8834381104
1635721458409799680,Gaia DR2 305019197153627264,29.73162058236365,33.345888542178784,01h58m55.59s,33d20m45.20s,608.4375851395461,2.073909604249518,18.7278251648,234.82042648357847,12.722368747123733,19.4245491028,572.1822232845687,16.29347877616794,17.8680839539,1.3263523579,1.5564651489,0.696723938,0.8597412109
1635721458409799680,Gaia DR2 305018853556604928,29.759437164163682,33.31568169027746,01h59m02.26s,33d18m56.45s,126.30647208217657,1.9598688026188023,20.4348011017,57.01612612523633,11.477919420460536,20.9613933563,117.39268178471443,10.959462838399165,19.5878181458,1.380838275,1.3735752106,0.5265922546,0.8469829559
