Label	slice	Saturated	J.D.-2400000	JD_UTC	JD_SOBS	HJD_UTC	BJD_TDB	AIRMASS	ALT_OBJ	CCD-TEMP	EXPTIME	RA_OBJ	DEC_OBJ	FWHM_Mean	Source_Radius	Sky_Rad(min)	Sky_Rad(max)	X(IJ)_T1	Y(IJ)_T1	X(FITS)_T1	Y(FITS)_T1	RA_T1	DEC_T1	Source-Sky_T1	N_Src_Pixels_T1	Source_Error_T1	Source_SNR_T1	Peak_T1	Mean_T1	Sky/Pixel_T1	N_Sky_Pixels_T1	FWHM_T1	Width_T1	X-Width_T1	Y-Width_T1	Angle_T1	Roundness_T1
aligned_Sabine_V_30s_20200824_134312_out.fits	38	0	59086.07143244194	2459086.071432442	2459086.071258831	2459086.0765678114	2459086.0773354094	-1	-88.73913228232743	-10.20308404	30	0.0176650763729152	0.1151324601544268	4.34977142581224	10	16	20	580.6454485753759	518.8311414513344	581.1454485753759	505.66885854866564	21.54269029010676	-2.9787587066869405	39041.5283434343	314.15926535897916	221.74982447259367	176.06114654787243	2106	124.27304443439816	13.783720930232558	430	4.34977142581224	6.033541113150943	5.760466551263037	6.30661567503885	70.50050309807523	0.9864891404952634
aligned_Sabine_V_30s_20200824_134350_out.fits	39	0	59086.07186731463	2459086.0718673146	2459086.0716937035	2459086.0770027037	2459086.0777703016	-1	-88.89536611394499	-9.787817268	30	0.0176650783642967	0.1151324731037731	4.5115984664595175	10	16	20	581.1508397249405	518.9388645249022	581.6508397249405	505.5611354750978	21.542679056010993	-2.97879923156265	38464.83912540719	314.15926535897927	220.47582478838729	174.46284263739912	1978	122.43738564086183	13.54337899543379	438	4.5115984664595175	6.392346830951601	6.250307882147755	6.534385779755445	59.6421544736826	0.99175382178169
aligned_Sabine_V_30s_20200824_134427_out.fits	40	0	59086.07230186323	2459086.072301863	2459086.072128252	2459086.0774372723	2459086.07820487	-1	-89.05123653885482	-9.787817268	30	0.0176650803543295	0.1151324860443485	4.848921008391206	10	16	20	581.5183630086387	518.7923722700449	582.0183630086387	505.7076277299551	21.542679030173726	-2.9787659467703147	39130.73855879893	314.1592653589792	221.2140951730839	176.89080132159742	1635	124.5570093693896	12.411214953271028	428	4.848921008391206	6.463367710527791	6.18427156885875	6.742463852196833	63.24903632667438	0.978996283774492
aligned_Sabine_V_30s_20200824_134522_out.fits	41	0	59086.07293285895	2459086.072932859	2459086.072759248	2459086.078068297	2459086.0788358944	-1	-89.27680496541382	-9.787817268	30	0.0176650832442408	0.1151325048365581	3.649518838847942	10	16	20	582.1860030631915	518.4777282755919	582.6860030631915	506.02227172440814	21.54266700629739	-2.9788295415892034	37581.27861885136	314.1592653589792	220.59006008494364	170.3670537302531	2282	119.62492519807905	14.268065268065268	429	3.649518838847942	5.836798315605776	5.986394443783204	5.6872021874283485	32.8975579520567	0.9843896884846766
aligned_Sabine_V_30s_20200824_134559_out.fits	42	0	59086.07336306712	2459086.073363067	2459086.073189456	2459086.0784985246	2459086.0792661225	-1	-89.42958712891095	-9.787817268	30	0.0176650852147244	0.1151325176500095	4.056657812477006	10	16	20	583.2136244246223	518.289874650498	583.7136244246223	506.21012534950205	21.542661188539864	-2.9787305997957145	37575.40383056429	314.15926535897967	220.71517327752426	170.2438634942306	2036	119.60622516616878	14.627906976744185	430	4.056657812477006	6.029002704014339	5.832544598207499	6.225460809821177	73.02987057246601	0.9938421581436591
aligned_Sabine_V_30s_20200824_134636_out.fits	43	0	59086.073793298565	2459086.0737932986	2459086.0736196875	2459086.0789287756	2459086.0796963735	-1	-89.5805249623707	-10.20308404	30	0.0176650871854474	0.1151325304650165	3.9867213732033235	10	16	20	583.4221803994147	518.093716088328	583.9221803994147	506.40628391167195	21.542649090066586	-2.978849144215952	37908.52102283675	314.1592653589792	224.77488360881657	168.6510539532088	2422	120.66657012175007	16.32994923857868	394	3.9867213732033235	5.630678531505744	5.535720922179459	5.725636140832029	52.75977560475129	0.9841187244792976
aligned_Sabine_V_30s_20200824_134713_out.fits	44	0	59086.07422443293	2459086.074224433	2459086.074050822	2459086.0793599295	2459086.0801275275	-1	-89.72682084111216	-9.787817268	30	0.0176650891604394	0.1151325433077833	4.65393836650052	10	16	20	583.632173444995	518.9848987995417	584.132173444995	505.5151012004583	21.54264165651384	-2.9787989523037215	37244.402034969906	314.15926535897955	220.2511063602748	169.09972735413885	1655	118.55261372734604	14.90783410138249	434	4.65393836650052	6.449756219049439	6.1513843929940695	6.748128045104808	70.09928336297632	0.9855586690441672
aligned_Sabine_V_30s_20200824_134750_out.fits	45	0	59086.07465321757	2459086.0746532176	2459086.0744796065	2459086.0797887337	2459086.0805563317	-1	-89.85203130756503	-9.787817268	30	0.0176650911247996	0.1151325560814145	4.054963222009287	10	16	20	584.8234227592121	518.0716351986065	585.3234227592121	506.4283648013935	21.542641473286473	-2.978794580797536	32026.231027677903	314.15926535897944	219.2253006765112	146.08820664789872	1900	101.94265953315934	17	393	4.054963222009287	5.878620727732563	5.739618136604702	6.017623318860424	53.980465036898856	0.9765074764050212
aligned_Sabine_V_30s_20200824_134827_out.fits	46	0	59086.075082951225	2459086.075082951	2459086.07490934	2459086.080218487	2459086.080986085	-1	-89.86914942482463	-9.787817268	30	0.0176650930936398	0.1151325688841766	4.266408061408018	10	16	20	584.6975530856005	518.3428504836266	585.1975530856005	506.15714951637335	21.542636260147393	-2.9788155062083392	30547.110812602976	314.15926535897927	212.87563804251005	143.49744805698666	1563	97.23447366003296	14.420689655172414	435	4.266408061408018	6.281974369497745	6.229533309982344	6.334415429013147	50.1197125351832	0.9911799186459256
aligned_Sabine_V_30s_20200824_134904_out.fits	47	0	59086.0755129396	2459086.0755129396	2459086.0753393285	2459086.0806484954	2459086.081416093	-1	-89.75399574103642	-9.787817268	30	0.0176650950637796	0.1151325816953885	4.31057146750686	10	16	20	585.120596663873	518.2902980311288	585.620596663873	506.2097019688712	21.542623726720567	-2.9787290246776172	36711.37821499324	314.1592653589795	219.58696505869668	167.18377707520165	2033	116.85594621264583	14.081585081585082	429	4.31057146750686	6.175757879912604	5.92416137256765	6.427354387257559	62.82130677651821	0.9805142474363187
aligned_Sabine_V_30s_20200824_134941_out.fits	48	0	59086.075941574294	2459086.0759415743	2459086.075767963	2459086.0810771496	2459086.081844747	-1	-89.61046620830803	-9.787817268	30	0.0176650970278489	0.1151325944671258	4.055645343527292	10	16	20	586.450181650043	518.0354080445779	586.950181650043	506.46459195542207	21.542617538064167	-2.9787781298465412	36756.555577180705	314.1592653589794	219.5504441232499	167.41735924955148	1975	116.99975022280564	14.680459770114943	435	4.055645343527292	5.891224031448565	5.686827818950319	6.095620243946811	68.5384259023373	0.9910420264944084
aligned_Sabine_V_30s_20200824_135018_out.fits	49	0	59086.076369976625	2459086.0763699766	2459086.0761963655	2459086.0815055715	2459086.082273169	-1	-89.46078766693915	-10.20308404	30	0.0176650989909851	0.1151326072327949	3.964213655836634	10	16	20	586.5453436532922	518.1307202018357	587.0453436532922	506.36927979816426	21.542610697873656	-2.978903203229809	37242.0888803265	314.15926535897944	221.40613900141236	168.20711949675854	1867	118.54525072743338	13.31527093596059	406	3.964213655836634	6.404552090284773	6.074138573442042	6.734965607127505	72.35602900807932	0.9841060011654216
aligned_Sabine_V_30s_20200824_135056_out.fits	50	0	59086.07679789374	2459086.0767978937	2459086.0766242826	2459086.0819335077	2459086.0827011056	-1	-89.3090904635435	-9.787817268	30	0.0176651009520292	0.1151326199848589	3.7808954812648734	10	16	20	587.1636939097699	518.6533054668631	587.6636939097699	505.8466945331369	21.5426131352384	-2.9789093660780748	31904.668333258058	314.1592653589793	216.6874622408954	147.2381835262303	1952	101.55571345890962	15.821256038647343	414	3.7808954812648734	5.612559132249883	5.79667403593799	5.4284442285617756	17.51676891581028	0.9935936742984692
aligned_Sabine_V_30s_20200824_135133_out.fits	51	0	59086.077230266295	2459086.0772302663	2459086.077056655	2459086.0823659003	2459086.0831334977	-1	-89.15479235524333	-10.20308404	30	0.017665102933625	0.1151326328705631	4.430074154399703	10	16	20	587.3660867846199	518.1153084463808	587.8660867846199	506.3846915536192	21.542606505095254	-2.978811489670663	29918.191921321242	314.15926535897955	215.00012773396722	139.1542983562356	1458	95.23256265300563	15.421182266009852	406	4.430074154399703	6.303952004602598	6.318861162035159	6.289042847170037	43.982414726966994	0.9822596639077694
aligned_Sabine_V_30s_20200824_135402_out.fits	52	0	59086.078962048516	2459086.0789620485	2459086.0787884374	2459086.0840977617	2459086.084865359	-1	-88.53299778724602	-10.20308404	30	0.0176651108718561	0.1151326844904182	4.235667568571552	10	16	20	589.7692995111868	518.7220883760202	590.2692995111868	505.7779116239798	21.542580561107084	-2.9790323307406634	22573.714031417952	314.1592653589793	210.78870903921384	107.09166603045364	1303	71.85436344086087	16.98404255319149	376	4.235667568571552	6.1090954271050455	5.967534764038159	6.250656090171932	55.77575983360989	0.9841001111986194
aligned_Sabine_V_30s_20200824_135440_out.fits	53	0	59086.079390949104	2459086.079390949	2459086.079217338	2459086.084526682	2459086.0852942793	-1	-88.37860298542603	-9.787817268	30	0.0176651128382047	0.1151326972769714	4.218836883240014	10	16	20	589.5297572864275	518.4197830353249	590.0297572864275	506.08021696467506	21.542567357531865	-2.9789091802534324	26993.674866245176	314.1592653589795	212.2301684338383	127.1905642135902	1419	85.92353574356748	16.274509803921568	408	4.218836883240014	5.994063614106916	6.079622313466044	5.908504914747788	36.42549413606905	0.990629917898014
aligned_Sabine_V_30s_20200824_135517_out.fits	54	0	59086.079823611304	2459086.0798236113	2459086.07965	2459086.0849593636	2459086.085726961	-1	-88.22277792446198	-9.787817268	30	0.0176651148219325	0.1151327101765357	3.839373563444518	10	16	20	589.945648130928	518.3271765998352	590.445648130928	506.1728234001648	21.542568542307308	-2.9789696003448114	25969.380165352115	314.15926535897944	212.63258862219465	122.13264360664151	1557	82.66310444696819	17.07323232323232	396	3.839373563444518	6.171145150334775	5.8759214582839885	6.466368842385562	60.23409537194127	0.9645573068626381
aligned_Sabine_V_30s_20200824_135555_out.fits	55	0	59086.08025739575	2459086.0802573957	2459086.0800837846	2459086.0853931676	2459086.086160765	-1	-88.06649041960196	-9.787817268	30	0.0176651168109404	0.1151327231104347	3.962309303951992	10	16	20	590.7574011181357	518.610595017159	591.2574011181357	505.88940498284103	21.542559965488383	-2.978970529358723	23006.61028239423	314.1592653589793	209.68995035290723	109.71727659658563	1456	73.23231500463736	16.29639175257732	388	3.962309303951992	5.4891815470233745	5.6929769852651395	5.285386108781609	5.816240469594514	0.9942685712383533
aligned_Sabine_V_30s_20200824_135632_out.fits	56	0	59086.08069247706	2459086.080692477	2459086.080518866	2459086.085828269	2459086.0865958664	-1	-87.90969021414395	-10.20308404	30	0.0176651188060304	0.1151327360838826	3.9144655714426198	10	16	20	591.383709403939	517.77571051541	591.883709403939	506.72428948459003	21.542549276488476	-2.978951471463811	22310.405025496613	314.15926535897944	207.5569483132169	107.49052347709778	1322	71.01622484380096	17.35036496350365	411	3.9144655714426198	5.918376408261158	6.0426000723994076	5.794152744122908	29.30189563458561	0.9935124072840337
aligned_Sabine_V_30s_20200824_140031_out.fits	57	0	59086.08345266199	2459086.083452662	2459086.083279051	2459086.0885885796	2459086.089356177	-1	-86.9143283830137	-10.20308404	30	0.0176651314661775	0.1151328184088542	4.0635302446505595	10	16	20	594.6071639693498	518.3345584912481	595.1071639693498	506.1654415087519	21.542523365620283	-2.97902547046703	21560.09239580954	314.1592653589792	209.00806306357703	103.15435720415864	1229	68.62790556622149	17.88688946015424	389	4.0635302446505595	5.7368431737414705	5.627897134646826	5.845789212836115	68.77268890799961	0.9973519138714317
aligned_Sabine_V_30s_20200824_140109_out.fits	58	0	59086.08388650464	2459086.0838865046	2459086.0837128935	2459086.089022442	2459086.0897900397	-1	-86.75782133558448	-10.20308404	30	0.0176651334565816	0.1151328313518265	3.6007660945234483	10	16	20	595.0606650673479	518.1428163472522	595.5606650673479	506.35718365274784	21.542504832923225	-2.9790015460463724	22656.099019611444	314.15926535897927	208.9178738690222	108.44500089932626	1607	72.11660300301212	18.836585365853658	410	3.6007660945234483	5.489074870085121	5.409770750138377	5.568378990031864	49.449615757921755	0.9651255509836653
aligned_Sabine_V_30s_20200824_140146_out.fits	59	0	59086.08432366885	2459086.084323669	2459086.0841500578	2459086.0894596265	2459086.0902272235	-1	-86.60010637908363	-9.787817268	30	0.0176651354623611	0.1151328443947794	3.857000267855486	10	16	20	594.4983510813714	517.0545503335122	594.9983510813714	507.4454496664878	21.5425026419339	-2.9788890863979383	23535.15056014302	314.15926535897944	210.9897913394095	111.54639478401643	1343	74.914710961175	17.933503836317136	391	3.857000267855486	6.220874000590337	6.045070521055273	6.3966774801254	58.5520289707629	0.9846348748205308
aligned_Sabine_V_30s_20200824_140224_out.fits	60	0	59086.08475989569	2459086.0847598957	2459086.0845862846	2459086.089895873	2459086.0906634703	-1	-86.44272120648003	-9.787817268	30	0.0176651374639764	0.1151328574106533	3.8263733433762184	10	16	20	596.0910477430853	517.7293969762717	596.5910477430853	506.7706030237283	21.542494950883306	-2.9790596171556536	20524.02053012807	314.1592653589794	207.72755282684477	98.80259142722514	1391	65.32998638978847	19.127819548872182	399	3.8263733433762184	5.628260414947274	5.650882245595356	5.605638584299191	40.437318609313174	0.9974309455282956
aligned_Sabine_V_30s_20200824_140301_out.fits	61	0	59086.08519240748	2459086.0851924075	2459086.0850187964	2459086.0903284047	2459086.0910960017	-1	-86.28666914999883	-9.787817268	30	0.0176651394486801	0.1151328703165555	3.7596483291427014	10	16	20	596.3664509317911	517.4107031991284	596.8664509317911	507.0892968008716	21.542482347358188	-2.9789849289179657	20721.34672301599	314.15926535897944	207.59029133998047	99.818477007095	1357	65.95809516978082	19.419753086419753	405	3.7596483291427014	5.734024819544674	5.643237146198651	5.824812492890697	56.31832348068018	0.9932342916818612
aligned_Sabine_V_30s_20200824_140453_out.fits	62	0	59086.08648887742	2459086.0864888774	2459086.0863152663	2459086.0916249338	2459086.0923925308	-1	-85.81886234035647	-10.20308404	30	0.0176651453987061	0.1151329090076945	3.5200414008379437	10	16	20	597.5748882299906	517.3752880458588	598.0748882299906	507.12471195414116	21.542471317544322	-2.9790283957096597	24532.258179936533	314.15926535897944	213.32769668827996	114.99799866954788	1814	78.08860309086963	20.025575447570333	391	3.5200414008379437	5.3092416005363425	5.2875888634766	5.330894337596086	48.2332091848569	0.994754721468835
aligned_Sabine_V_30s_20200824_140530_out.fits	63	0	59086.086921157315	2459086.0869211573	2459086.086747546	2459086.092057233	2459086.0928248307	-1	-85.66287268168912	-9.787817268	30	0.0176651473828817	0.1151329219101607	3.755817606550266	10	16	20	598.7410096417133	517.5068206202421	599.2410096417133	506.99317937975786	21.542465405982043	-2.978982084355161	28912.58128948088	314.1592653589792	215.5450121305465	134.13709277563683	1869	92.03160459534259	18.433823529411764	408	3.755817606550266	5.780676790402129	5.697588304686708	5.863765276117549	61.636405186484325	0.997255571595695
aligned_Sabine_V_30s_20200824_140608_out.fits	64	0	59086.08735267352	2459086.0873526735	2459086.0871790624	2459086.092488769	2459086.0932563664	-1	-85.50715464990316	-9.787817268	30	0.0176651493636858	0.1151329347907015	3.679822531782622	10	16	20	599.2103140815292	517.4410881692105	599.7103140815292	507.0589118307895	21.542459061240006	-2.9790579021966885	25134.041913850724	314.1592653589793	213.6986049991935	117.61444073977732	1580	80.00414020936448	18.968992248062015	387	3.679822531782622	5.817812902669343	5.754880986202715	5.880744819135971	49.583865299013	0.9815663289488581
aligned_Sabine_V_30s_20200824_140646_out.fits	65	0	59086.087785196956	2459086.087785197	2459086.087611586	2459086.0929213124	2459086.0936889094	-1	-85.35106958526035	-9.787817268	30	0.0176651513492474	0.1151329477021786	3.698396332084463	10	16	20	599.4469305745554	518.0143737166325	599.9469305745554	506.48562628336754	21.54244843037989	-2.9789469725902245	28520.575955587217	314.1592653589794	216.4199005185227	131.78351846227852	1712	90.78381286319123	18.593908629441625	394	3.698396332084463	5.944442488057636	5.756050423397671	6.1328345527176	56.833441033781554	0.9751173667636834
aligned_Sabine_V_30s_20200824_140723_out.fits	66	0	59086.08822290506	2459086.088222905	2459086.088049294	2459086.0933590406	2459086.0941266376	-1	-85.19311024714705	-10.20308404	30	0.0176651533587466	0.1151329607693139	3.6751382806695823	10	16	20	599.6566329605572	517.7929694326463	600.1566329605572	506.70703056735374	21.542447595108886	-2.9789908272083827	31189.273471630564	314.1592653589793	217.00020585483583	143.72923448973546	2258	99.27854088909847	18.33412887828162	419	3.6751382806695823	5.387031105612054	5.163587053085987	5.6104751581381205	63.63137175545889	0.9812923671534501
aligned_Sabine_V_30s_20200824_140801_out.fits	67	0	59086.088660821784	2459086.088660822	2459086.0884872107	2459086.0937969773	2459086.0945645743	-1	-85.0350726391066	-10.20308404	30	0.0176651553693411	0.1151329738435708	3.5566360777912482	10	16	20	600.5924967325642	517.4291629011581	601.0924967325642	507.07083709884193	21.542431112858306	-2.9789897125405123	22496.846571118185	314.1592653589792	210.5060666250293	106.87030037567239	1595	71.60968671546834	19.125	392	3.5566360777912482	5.4642975329441015	5.284455280676905	5.644139785211298	69.46142300857902	0.9923916089679862
aligned_Sabine_V_30s_20200824_140954_out.fits	68	0	59086.089962812606	2459086.0899628126	2459086.0897892015	2459086.0950990273	2459086.0958666243	-1	-84.56518850287267	-9.787817268	30	0.0176651613479469	0.11513301272054	4.117717342503253	10	16	20	601.2693887387104	517.199485783424	601.7693887387104	507.30051421657595	21.54241025257345	-2.978969680832067	23595.4333504531	314.1592653589794	212.31430811868853	111.1344476005014	1267	75.10659704239943	19.392764857881136	387	4.117717342503253	6.10002467574607	5.928261420818725	6.271787930673416	68.83309094430032	0.9942056412001063
aligned_Sabine_V_30s_20200824_143830_out.fits	69	0	59086.10982420156	2459086.1098242016	2459086.1096505905	2459086.1149613215	2459086.115728918	-1	-77.39621214728072	-10.20308404	30	0.0176652527001963	0.1151336067544374	3.6058481430058813	10	16	20	624.7551229508197	516.0486520756381	625.2551229508197	508.4513479243619	21.54214484112402	-2.9793001258251843	31664.57383575935	314.15926535897944	226.8808092451075	139.56479589929077	2350	100.79146893718791	24.01416430594901	353	3.6058481430058813	5.591407515252609	5.227088488968404	5.955726541536814	82.95292747626962	0.9821001029945275
aligned_Sabine_V_30s_20200824_143909_out.fits	70	0	59086.11026898166	2459086.1102689817	2459086.1100953706	2459086.115406122	2459086.116173718	-1	-77.23565966812032	-10.20308404	30	0.0176652547491994	0.1151336200784227	3.9795254362760573	10	16	20	625.0303823120198	515.8694625679966	625.5303823120198	508.6305374320034	21.542126477352053	-2.9792025081290294	30799.047249220326	314.15926535897916	223.82875049723359	137.6009434927395	1789	98.03641224468518	24.674603174603174	378	3.9795254362760573	5.598373647967967	5.408575952548747	5.788171343387186	89.81956465581307	0.9954129066881295
aligned_Sabine_V_30s_20200824_143947_out.fits	71	0	59086.11071781255	2459086.1107178126	2459086.1105442015	2459086.1158549734	2459086.1166225695	-1	-77.07364480777278	-9.787817268	30	0.0176652568170076	0.1151336335246905	3.974905465805625	10	16	20	625.1676040976902	515.4681456018759	625.6676040976902	509.0318543981241	21.542122622743275	-2.9792808011806557	30559.570170161198	314.15926535897944	223.75427735540532	136.5764736717019	1658	97.27413302689571	23.61891891891892	370	3.974905465805625	5.621420653169136	5.557979370088521	5.684861936249751	55.73061952650162	0.9961950981676585
aligned_Sabine_V_30s_20200824_144025_out.fits	72	0	59086.11115519656	2459086.1111551966	2459086.1109815855	2459086.1162923775	2459086.1170599735	-1	-76.91576178426538	-9.787817268	30	0.0176652588322181	0.1151336466289319	3.549505632375348	10	16	20	625.4795112654006	516.0663187195546	625.9795112654006	508.4336812804454	21.542118057711864	-2.979329928591642	24091.06565555849	314.1592653589793	218.33998734499764	110.33739604231243	1625	76.68424366867052	25.168937329700274	367	3.549505632375348	5.443676050445352	5.264167594138814	5.6231845067518895	64.91878536309184	0.9894242952432373
aligned_Sabine_V_30s_20200824_144108_out.fits	73	0	59086.11159488419	2459086.111594884	2459086.111421273	2459086.116732085	2459086.117499681	-1	-76.7570470693351	-9.787817268	30	0.0176652608581808	0.115133659803091	4.03791588020483	10	16	20	626.551054752311	515.6557690864049	627.051054752311	508.8442309135951	21.542107815572933	-2.979220860629551	23323.632641538723	314.1592653589794	217.30529301147976	107.33117596130798	1427	74.24142851520735	26.664021164021165	378	4.03791588020483	5.708600246171895	5.418160037489596	5.999040454854194	72.08555981188216	0.9843297972679461
aligned_Sabine_V_30s_20200824_144201_out.fits	74	0	59086.112281087786	2459086.112281088	2459086.1121074767	2459086.11741832	2459086.118185916	-1	-76.50934682590315	-10.20308404	30	0.0176652640203003	0.1151336803652974	4.059279823560057	10	16	20	627.5455736306586	516.01556750184	628.0455736306586	508.48443249816	21.542107686399106	-2.979338565824311	23556.75075313297	314.1592653589794	221.5872435435587	106.30914657549896	1342	74.98346651089679	26.55425219941349	341	4.059279823560057	5.866342087529022	5.4729300315071745	6.25975414355087	85.08631895884528	0.9816361981227818
aligned_Sabine_V_30s_20200824_144239_out.fits	75	0	59086.11271251179	2459086.112712512	2459086.1125389007	2459086.1178497635	2459086.1186173595	-1	-76.35361469416398	-10.20308404	30	0.0176652660085339	0.1151336932941155	4.1412141326265575	10	16	20	627.4934115514477	515.5837373427431	627.9934115514477	508.9162626572569	21.542096274900427	-2.9792641155458885	31406.766371276255	314.1592653589794	226.64602069298394	138.5718852475246	1735	99.97084229041847	24.963687150837988	358	4.1412141326265575	5.527609494018682	5.409775885540955	5.64544310249641	77.9206817477615	0.9978185593065361
aligned_Sabine_V_30s_20200824_144317_out.fits	76	0	59086.11314748833	2459086.1131474883	2459086.112973877	2459086.11828476	2459086.119052356	-1	-76.19660006933105	-9.787817268	30	0.0176652680132748	0.1151337063302744	3.820144240777158	10	16	20	627.9879450831565	515.0156021178326	628.4879450831565	509.4843978821674	21.54208126078542	-2.9792845825626153	29707.734489674123	314.1592653589793	223.2881499267386	133.0466238330216	1970	94.56265584186443	25.480106100795755	377	3.820144240777158	5.720875261046302	5.5474423579414385	5.894308164151167	279.8117581691546	0.9958640777917177
aligned_Sabine_V_30s_20200824_144354_out.fits	77	0	59086.11358512752	2459086.1135851275	2459086.1134115164	2459086.1187224193	2459086.119490015	-1	-76.03862417488955	-9.787817268	30	0.0176652700304245	0.1151337194471235	3.9617186320577615	10	16	20	628.5179571150097	515.8723603102009	629.0179571150097	508.62763968979914	21.542081453466484	-2.979304274163451	29940.936875148236	314.1592653589793	226.04366673479575	132.45642891767565	1856	95.30496208964496	25.88169014084507	355	3.9617186320577615	5.51459138268771	5.29539310251865	5.73378966285677	270.29540356518186	0.9936993911187443
aligned_Sabine_V_30s_20200824_144432_out.fits	78	0	59086.11401982652	2459086.1140198265	2459086.1138462154	2459086.119157138	2459086.119924734	-1	-75.88170948739753	-10.20308404	30	0.0176652720341587	0.1151337324767346	3.7495557759697657	10	16	20	629.0186455520688	515.5779273216689	629.5186455520688	508.9220726783311	21.54207501037685	-2.979276520585582	32550.49812693432	314.15926535897944	229.70082779030017	141.7082317032419	2078	103.61145354010151	25.965317919075144	346	3.7495557759697657	5.750777650896746	5.597370696291312	5.904184605502179	73.35456394982675	0.9959320481676436
aligned_Sabine_V_30s_20200824_144510_out.fits	79	0	59086.11445592577	2459086.1144559258	2459086.1142823147	2459086.119593257	2459086.1203608527	-1	-75.7242892330139	-9.787817268	30	0.0176652740444836	0.1151337455492026	3.4693346573557937	10	16	20	629.4538940703928	515.1442473390775	629.9538940703928	509.35575266092246	21.542069333839702	-2.979388451571646	32718.948865006172	314.1592653589793	228.77492941083923	143.01806998374695	2157	104.14764889273381	25.43626062322946	353	3.4693346573557937	5.461070199892997	5.45091041402257	5.471229985763423	46.331368729914324	0.9935853667824833
aligned_Sabine_V_30s_20200824_144547_out.fits	80	0	59086.11488944432	2459086.1148894443	2459086.114715833	2459086.120026795	2459086.1207943913	-1	-75.56780042907997	-10.20308404	30	0.0176652760430474	0.1151337585451915	4.3001799265524046	10	16	20	630.1227023606617	515.7570907703396	630.6227023606617	508.7429092296604	21.5420616759523	-2.9793836241938934	23571.957774580853	314.1592653589794	216.89933651880852	108.67694734758582	1244	75.0318719635595	26.386422976501304	383	4.3001799265524046	5.884563653592013	5.673946011935368	6.095181295248659	295.21665813500954	0.9874031184841126
aligned_Sabine_V_30s_20200824_144702_out.fits	81	0	59086.115753668826	2459086.115753669	2459086.1155800577	2459086.1208910593	2459086.121658655	-1	-75.25583777502027	-9.787817268	30	0.0176652800276113	0.1151337844554709	3.91572216525443	10	16	20	630.6524068855762	514.9354249356613	631.1524068855762	509.56457506433867	21.54205019235594	-2.9793018116296235	33299.95842812498	314.1592653589795	226.80181290851857	146.82403990111249	1963	105.99705977181416	24.611260053619304	373	3.91572216525443	6.074116126832327	5.91283431426383	6.235397939400824	276.75947753290234	0.9970210827022875
aligned_Sabine_V_30s_20200824_144740_out.fits	82	0	59086.11619101837	2459086.1161910184	2459086.1160174073	2459086.121328429	2459086.1220960245	-1	-75.09796576611382	-9.787817268	30	0.0176652820442446	0.1151337975689581	3.7900367041906837	10	16	20	631.9778450661771	515.3336941621366	632.4778450661771	509.16630583786343	21.542044376869303	-2.9794168827127243	25552.5037868004	314.1592653589793	219.19106997921259	116.57639058572835	1544	81.33614572087315	26.271052631578947	380	3.7900367041906837	5.505254042329002	5.340798973960727	5.669709110697278	72.55099288178974	0.9947031768281261
aligned_Sabine_V_30s_20200824_144824_out.fits	83	0	59086.11670533568	2459086.1167053357	2459086.1165317246	2459086.1218427694	2459086.122610365	-1	-74.91231023646816	-10.20308404	30	0.0176652844159545	0.1151338129913883	4.088517742580688	10	16	20	632.2723757720727	514.9402794101711	632.7723757720727	509.5597205898289	21.542034606422327	-2.979331091468855	29044.423601958635	314.1592653589794	223.4301807471011	129.99328696257822	1649	92.45127171013254	26.704787234042552	376	4.088517742580688	5.740770710737187	5.547436020815956	5.934105400658417	271.8770346488787	0.9954540951164241
aligned_Sabine_V_30s_20200824_144902_out.fits	84	0	59086.117140555754	2459086.1171405558	2459086.1169669447	2459086.122278009	2459086.123045605	-1	-74.75520669950623	-9.787817268	30	0.0176652864230659	0.1151338260429563	3.83418496545446	10	16	20	632.1518066825389	514.6558793320522	632.6518066825389	509.8441206679478	21.54203080558466	-2.9793731657218103	29063.2905430224	314.1592653589794	224.012403653204	129.73964864916852	1772	92.51132704875897	26.805929919137466	371	3.83418496545446	5.6953078534544215	5.506079568800103	5.88453613810874	71.15167591095192	0.9929627707062113
aligned_Sabine_V_30s_20200824_144939_out.fits	85	0	59086.11758010415	2459086.117580104	2459086.117406493	2459086.1227175775	2459086.1234851736	-1	-74.59654065323826	-9.787817268	30	0.0176652884502763	0.1151338392252213	4.170156621960205	10	16	20	632.9317665126448	514.8146731380937	633.4317665126448	509.68532686190633	21.54202605058392	-2.979447971514702	34452.90691478605	314.1592653589794	224.0170862401735	153.79588893433043	2145	109.6670087874628	18.645502645502646	378	4.170156621960205	5.355614294219183	5.105493274737923	5.6057353137004435	87.54636602439732	0.9912493755150731
aligned_Sabine_V_30s_20200824_145017_out.fits	86	0	59086.11801141221	2459086.118011412	2459086.117837801	2459086.1231489056	2459086.123916501	-1	-74.44084907689796	-9.787817268	30	0.0176652904396169	0.115133852161231	4.483970168876037	10	16	20	633.2869536295352	515.6931227090242	633.7869536295352	508.80687729097576	21.54201862782435	-2.9793406700824874	34929.37178840556	314.1592653589793	222.9214131653971	156.68917262106905	1594	111.18364358438681	15.632978723404255	376	4.483970168876037	6.048485762796586	5.618733840303332	6.478237685289842	78.14525909348737	0.9761537193505371
